file1,"cod_event_in;id_volcan;est;componente;id_evento_macro;cod_event;id_tecnica;fecha_pick;autor;t_p;t_s;c_p;c_s;inicio;snr;polar;fecha_cr;descripcion;label_event;amplitud;coda;frecuencia
1714;99;FU2;Z;20171212_205327.732 ;FU2Z12-12-2017_20:53:25.775;1;2021-07-04 23:27:25.855 ;4Testing;2017-12-12T20:53:27.732Z;2017-12-12T20:53:30.792Z;0;0;0;-0.92802;c;0002-07-21T00:00:00Z;sin comentario;1;63.469;12-12-2017 20:53;1
1715;99;FRE;Z;20171212_205347.873 ;FREZ12-12-2017_20:53:32.404;1;2021-07-04 23:27:25.856 ;4Testing;2017-12-12T20:53:47.873Z;2017-12-12T20:54:05.936Z;0;0;0;-0.067741;c;0002-07-21T00:00:00Z;sin comentario;1;4.176;12-12-2017 20:54;1
1716;99;SHG;Z;20171212_205356.302 ;SHGZ12-12-2017_20:53:54.564;1;2021-07-04 23:27:25.857 ;4Testing;2017-12-12T20:53:56.302Z;2017-12-12T20:53:59.502Z;0;0;0;-10313;c;0002-07-21T00:00:00Z;sin comentario;1;30.749;12-12-2017 20:54;1
1717;99;SHG;Z;20171212_205422.662 ;SHGZ12-12-2017_20:54:17.214;1;2021-07-04 23:27:25.858 ;4Testing;2017-12-12T20:54:22.662Z;2017-12-12T20:54:17.921Z;0;0;0;-20496;c;0002-07-21T00:00:00Z;sin comentario;1;24.119;12-12-2017 20:54;1
1718;99;FU2;Z;20171212_205702.866 ;FU2Z12-12-2017_20:56:30.101;1;2021-07-04 23:27:25.859 ;4Testing;2017-12-12T20:57:02.866Z;2017-12-12T20:56:27.361Z;0;0;0;-30272;c;0002-07-21T00:00:00Z;sin comentario;1;114.315;12-12-2017 20:56;1
1719;99;FU2;Z;20171212_205702.866 ;FU2Z12-12-2017_20:56:59.000;1;2021-07-04 23:27:25.859 ;4Testing;2017-12-12T20:57:03.032Z;2017-12-12T20:57:04.062Z;0;0;0;-54068;c;0002-07-21T00:00:00Z;sin comentario;1;32.519;12-12-2017 20:57;1
1720;99;FU2;Z;20171212_205852.652 ;FU2Z12-12-2017_20:58:48.008;1;2021-07-04 23:27:25.860 ;4Testing;2017-12-12T20:58:52.652Z;2017-12-12T20:58:45.171Z;0;0;0;-0.97831;c;0002-07-21T00:00:00Z;sin comentario;1;82.512;12-12-2017 20:58;1
1721;99;FU2;Z;20171212_210055.483 ;FU2Z12-12-2017_21:00:43.686;1;2021-07-04 23:27:25.861 ;4Testing;2017-12-12T21:00:55.483Z;2017-12-12T21:00:57.524Z;0;0;0;-28134;c;0002-07-21T00:00:00Z;sin comentario;1;55.614;12-12-2017 21:01;1
1722;99;FU2;Z;20171212_210055.483 ;FU2Z12-12-2017_21:00:16.846;1;2021-07-04 23:27:25.862 ;4Testing;2017-12-12T21:00:55.487Z;2017-12-12T21:00:57.547Z;0;0;0;-435169;c;0002-07-21T00:00:00Z;sin comentario;1;35.277;12-12-2017 21:00;1
1723;99;FU2;Z;20171212_210328.346 ;FU2Z12-12-2017_21:02:54.553;1;2021-07-04 23:27:25.863 ;4Testing;2017-12-12T21:03:28.346Z;2017-12-12T21:02:59.602Z;0;0;0;-45319;c;0002-07-21T00:00:00Z;sin comentario;1;0.86996;12-12-2017 21:03;1
1724;99;FU2;Z;20171212_210604.483 ;FU2Z12-12-2017_21:05:54.550;1;2021-07-04 23:27:25.863 ;4Testing;2017-12-12T21:06:04.483Z;2017-12-12T21:06:04.053Z;0;0;0;-16786;c;0002-07-21T00:00:00Z;sin comentario;1;53.138;12-12-2017 21:06;1
1725;99;FU2;Z;20171212_210604.483 ;FU2Z12-12-2017_21:05:43.690;1;2021-07-04 23:27:25.864 ;4Testing;2017-12-12T21:06:04.485Z;2017-12-12T21:06:04.064Z;0;0;0;-41274;c;0002-07-21T00:00:00Z;sin comentario;1;22.546;12-12-2017 21:05;1
1727;99;FU2;Z;20171212_210727.632 ;FU2Z12-12-2017_21:07:25.758;1;2021-07-04 23:27:25.866 ;4Testing;2017-12-12T21:07:27.632Z;2017-12-12T21:07:30.792Z;0;0;0;-89315;c;0002-07-21T00:00:00Z;sin comentario;1;2.785;12-12-2017 21:07;1
1728;99;FU2;Z;20171212_211244.872 ;FU2Z12-12-2017_21:12:43.012;1;2021-07-04 23:27:25.867 ;4Testing;2017-12-12T21:12:44.872Z;2017-12-12T21:12:48.072Z;0;0;0;-20089;c;0002-07-21T00:00:00Z;sin comentario;1;69.026;12-12-2017 21:12;1
1729;99;FU2;Z;20171212_211422.253 ;FU2Z12-12-2017_21:14:12.310;1;2021-07-04 23:27:25.867 ;4Testing;2017-12-12T21:14:22.253Z;2017-12-12T21:14:09.531Z;0;0;0;-0.7381;c;0002-07-21T00:00:00Z;sin comentario;1;139.088;12-12-2017 21:14;1
1730;99;FU2;Z;20171212_211804.483 ;FU2Z12-12-2017_21:17:54.605;1;2021-07-04 23:27:25.868 ;4Testing;2017-12-12T21:18:04.483Z;2017-12-12T21:18:04.093Z;0;0;0;-28522;c;0002-07-21T00:00:00Z;sin comentario;1;31.334;12-12-2017 21:18;1
1731;99;FU2;Z;20171212_212430.444 ;FU2Z12-12-2017_21:24:16.818;1;2021-07-04 23:27:25.869 ;4Testing;2017-12-12T21:24:30.444Z;2017-12-12T21:24:30.764Z;0;0;0;-58402;c;0002-07-21T00:00:00Z;sin comentario;1;38.208;12-12-2017 21:24;1
1732;99;FRE;Z;20171212_212545.542 ;FREZ12-12-2017_21:25:40.936;1;2021-07-04 23:27:25.870 ;4Testing;2017-12-12T21:25:45.542Z;2017-12-12T21:25:46.262Z;0;0;0;98926;c;0002-07-21T00:00:00Z;sin comentario;1;36.511;12-12-2017 21:25;1
1733;99;SHG;Z;20171212_212545.542 ;SHGZ12-12-2017_21:25:41.966;1;2021-07-04 23:27:25.870 ;4Testing;2017-12-12T21:25:45.822Z;2017-12-12T21:25:47.222Z;0;0;0;17524;c;0002-07-21T00:00:00Z;sin comentario;1;28.125;12-12-2017 21:25;1
1734;99;FU2;Z;20171212_212554.242 ;FU2Z12-12-2017_21:25:52.496;1;2021-07-04 23:27:25.871 ;4Testing;2017-12-12T21:25:54.242Z;2017-12-12T21:25:57.572Z;0;0;0;-62132;c;0002-07-21T00:00:00Z;sin comentario;1;24.262;12-12-2017 21:26;1
1735;99;FU2;Z;20171212_212746.762 ;FU2Z12-12-2017_21:27:43.504;1;2021-07-04 23:27:25.872 ;4Testing;2017-12-12T21:27:46.762Z;2017-12-12T21:27:40.741Z;0;0;0;-17245;c;0002-07-21T00:00:00Z;sin comentario;1;105.451;12-12-2017 21:27;1
1736;99;FRE;Z;20171212_212746.762 ;FREZ12-12-2017_21:27:07.904;1;2021-07-04 23:27:25.873 ;4Testing;2017-12-12T21:27:48.537Z;2017-12-12T21:27:12.022Z;0;0;0;-66552;c;0002-07-21T00:00:00Z;sin comentario;1;29.137;12-12-2017 21:27;1
1737;99;FU2;Z;20171212_212957.832 ;FU2Z12-12-2017_21:29:52.491;1;2021-07-04 23:27:25.874 ;4Testing;2017-12-12T21:29:57.832Z;2017-12-12T21:29:57.562Z;0;0;0;-88262;c;0002-07-21T00:00:00Z;sin comentario;1;27.176;12-12-2017 21:30;1
1738;99;FU2;Z;20171212_213804.433 ;FU2Z12-12-2017_21:37:54.512;1;2021-07-04 23:27:25.874 ;4Testing;2017-12-12T21:38:04.433Z;2017-12-12T21:38:03.983Z;0;0;0;-47133;c;0002-07-21T00:00:00Z;sin comentario;1;21.512;12-12-2017 21:38;1
1739;99;FU2;Z;20171212_213931.232 ;FU2Z12-12-2017_21:39:25.710;1;2021-07-04 23:27:25.875 ;4Testing;2017-12-12T21:39:31.232Z;2017-12-12T21:39:30.792Z;0;0;0;-33124;c;0002-07-21T00:00:00Z;sin comentario;1;36.836;12-12-2017 21:39;1
1740;99;FRE;Z;20171212_214610.002 ;FREZ12-12-2017_21:46:04.452;1;2021-07-04 23:27:25.876 ;4Testing;2017-12-12T21:46:10.002Z;2017-12-12T21:46:50.968Z;0;0;0;245565;c;0002-07-21T00:00:00Z;sin comentario;1;134.756;12-12-2017 21:47;1
1741;99;SHG;Z;20171212_214610.002 ;SHGZ12-12-2017_21:46:05.712;1;2021-07-04 23:27:25.877 ;4Testing;2017-12-12T21:46:10.872Z;2017-12-12T21:46:56.409Z;0;0;0;226185;c;0002-07-21T00:00:00Z;sin comentario;1;7.13;12-12-2017 21:47;1
1742;99;CHS;Z;20171212_214618.232 ;CHSZ12-12-2017_21:46:09.042;1;2021-07-04 23:27:25.878 ;4Testing;2017-12-12T21:46:18.232Z;2017-12-12T21:46:20.963Z;0;0;0;-10439;c;0002-07-21T00:00:00Z;sin comentario;1;50.285;12-12-2017 21:47;1
1743;99;FU2;Z;20171212_214654.982 ;FU2Z12-12-2017_21:46:52.471;1;2021-07-04 23:27:25.878 ;4Testing;2017-12-12T21:46:54.982Z;2017-12-12T21:46:57.512Z;0;0;0;-23182;c;0002-07-21T00:00:00Z;sin comentario;1;33.773;12-12-2017 21:47;1
1744;99;NBL;Z;20171212_214654.982 ;NBLZ12-12-2017_21:46:12.742;1;2021-07-04 23:27:25.879 ;4Testing;2017-12-12T21:46:57.868Z;2017-12-12T21:46:22.213Z;0;0;0;-30265;c;0002-07-21T00:00:00Z;sin comentario;1;3.406;12-12-2017 21:46;1
1745;99;NBL;Z;20171212_214654.982 ;NBLZ12-12-2017_21:46:53.771;1;2021-07-04 23:27:25.880 ;4Testing;2017-12-12T21:46:57.922Z;2017-12-12T21:46:52.401Z;0;0;0;-23444;c;0002-07-21T00:00:00Z;sin comentario;1;25.306;12-12-2017 21:47;1
1746;99;FU2;Z;20171212_214831.258 ;FU2Z12-12-2017_21:47:43.560;1;2021-07-04 23:27:25.881 ;4Testing;2017-12-12T21:48:31.258Z;2017-12-12T21:48:30.698Z;0;0;0;-41976;c;0002-07-21T00:00:00Z;sin comentario;1;19.774;12-12-2017 21:47;1
1747;99;SHG;Z;20171212_214901.932 ;SHGZ12-12-2017_21:48:56.398;1;2021-07-04 23:27:25.881 ;4Testing;2017-12-12T21:49:01.932Z;2017-12-12T21:49:01.572Z;0;0;0;-13925;c;0002-07-21T00:00:00Z;sin comentario;1;2.844;12-12-2017 21:49;1
1748;99;FRE;Z;20171212_214935.487 ;FREZ12-12-2017_21:48:52.858;1;2021-07-04 23:27:25.882 ;4Testing;2017-12-12T21:49:35.487Z;2017-12-12T21:49:03.353Z;0;0;0;-20018;c;0002-07-21T00:00:00Z;sin comentario;1;26.117;12-12-2017 21:49;1
1749;99;FU2;Z;20171212_214935.487 ;FU2Z12-12-2017_21:48:54.508;1;2021-07-04 23:27:25.884 ;4Testing;2017-12-12T21:49:37.997Z;2017-12-12T21:48:53.991Z;0;0;0;-20885;c;0002-07-21T00:00:00Z;sin comentario;1;20.486;12-12-2017 21:49;1
1750;99;FU2;Z;20171212_215013.859 ;FU2Z12-12-2017_21:49:16.798;1;2021-07-04 23:27:25.884 ;4Testing;2017-12-12T21:50:13.859Z;2017-12-12T21:49:13.981Z;0;0;0;-36011;c;0002-07-21T00:00:00Z;sin comentario;1;2.912;12-12-2017 21:49;1
1751;99;FRE;Z;20171212_215522.542 ;FREZ12-12-2017_21:55:17.181;1;2021-07-04 23:27:25.885 ;4Testing;2017-12-12T21:55:22.542Z;2017-12-12T21:55:22.492Z;0;0;0;-7024;c;0002-07-21T00:00:00Z;sin comentario;1;24.475;12-12-2017 21:55;1
1752;99;FU2;Z;20171212_220455.843 ;FU2Z12-12-2017_22:04:43.530;1;2021-07-04 23:27:25.886 ;4Testing;2017-12-12T22:04:55.843Z;2017-12-12T22:04:57.544Z;0;0;0;-108437;c;0002-07-21T00:00:00Z;sin comentario;1;23.885;12-12-2017 22:04;1
1753;99;FRE;Z;20171212_220733.302 ;FREZ12-12-2017_22:07:29.346;1;2021-07-04 23:27:25.887 ;4Testing;2017-12-12T22:07:33.302Z;2017-12-12T22:07:34.632Z;0;0;0;78844;c;0002-07-21T00:00:00Z;sin comentario;1;32.521;12-12-2017 22:07;1
1754;99;FU2;Z;20171212_220823.987 ;FU2Z12-12-2017_22:07:43.516;1;2021-07-04 23:27:25.888 ;4Testing;2017-12-12T22:08:23.987Z;2017-12-12T22:07:40.741Z;0;0;0;-39437;c;0002-07-21T00:00:00Z;sin comentario;1;28.162;12-12-2017 22:07;1
1755;99;FU2;Z;20171212_220921.177 ;FU2Z12-12-2017_22:08:39.015;1;2021-07-04 23:27:25.888 ;4Testing;2017-12-12T22:09:21.177Z;2017-12-12T22:08:36.231Z;0;0;0;-4312;c;0002-07-21T00:00:00Z;sin comentario;1;21.027;12-12-2017 22:08;1
1756;99;FRE;Z;20171212_221116.442 ;FREZ12-12-2017_22:11:11.452;1;2021-07-04 23:27:25.889 ;4Testing;2017-12-12T22:11:16.442Z;2017-12-12T22:11:17.202Z;0;0;0;197836;c;0002-07-21T00:00:00Z;sin comentario;1;85.454;12-12-2017 22:11;1
1757;99;CHS;Z;20171212_221116.442 ;CHSZ12-12-2017_22:11:12.712;1;2021-07-04 23:27:25.890 ;4Testing;2017-12-12T22:11:16.802Z;2017-12-12T22:12:10.960Z;0;0;0;186333;c;0002-07-21T00:00:00Z;sin comentario;1;26.436;12-12-2017 22:11;1
1758;99;SHG;Z;20171212_221116.442 ;SHGZ12-12-2017_22:11:12.292;1;2021-07-04 23:27:25.891 ;4Testing;2017-12-12T22:11:16.892Z;2017-12-12T22:11:18.272Z;0;0;0;178395;c;0002-07-21T00:00:00Z;sin comentario;1;55.043;12-12-2017 22:11;1
1759;99;FRE;Z;20171212_221155.182 ;FREZ12-12-2017_22:11:49.641;1;2021-07-04 23:27:25.891 ;4Testing;2017-12-12T22:11:55.182Z;2017-12-12T22:12:17.825Z;0;0;0;117253;c;0002-07-21T00:00:00Z;sin comentario;1;89.889;12-12-2017 22:13;1
1760;99;CHS;Z;20171212_221207.902 ;CHSZ12-12-2017_22:12:03.621;1;2021-07-04 23:27:25.892 ;4Testing;2017-12-12T22:12:07.902Z;2017-12-12T22:12:18.593Z;0;0;0;-7897;c;0002-07-21T00:00:00Z;sin comentario;1;27.125;12-12-2017 22:12;1
1761;99;SHG;Z;20171212_221207.902 ;SHGZ12-12-2017_22:11:53.931;1;2021-07-04 23:27:25.893 ;4Testing;2017-12-12T22:12:10.464Z;2017-12-12T22:12:13.004Z;0;0;0;-0.43475;c;0002-07-21T00:00:00Z;sin comentario;1;55.043;12-12-2017 22:12;1
1763;99;NBL;Z;20171212_221212.742 ;NBLZ12-12-2017_22:12:09.011;1;2021-07-04 23:27:25.895 ;4Testing;2017-12-12T22:12:12.742Z;2017-12-12T22:12:14.412Z;0;0;0;-24977;c;0002-07-21T00:00:00Z;sin comentario;1;21.391;12-12-2017 22:12;1
1764;99;FU2;Z;20171212_221304.412 ;FU2Z12-12-2017_22:12:58.900;1;2021-07-04 23:27:25.895 ;4Testing;2017-12-12T22:13:04.412Z;2017-12-12T22:13:04.042Z;0;0;0;0.57397;c;0002-07-21T00:00:00Z;sin comentario;1;60.301;12-12-2017 22:13;1
1765;99;FU2;Z;20171212_221304.412 ;FU2Z12-12-2017_22:12:34.520;1;2021-07-04 23:27:25.897 ;4Testing;2017-12-12T22:13:04.416Z;2017-12-12T22:13:04.046Z;0;0;0;-30227;c;0002-07-21T00:00:00Z;sin comentario;1;8.27;12-12-2017 22:12;1
1766;99;SHG;Z;20171212_221319.947 ;SHGZ12-12-2017_22:12:38.660;1;2021-07-04 23:27:25.897 ;4Testing;2017-12-12T22:13:19.947Z;2017-12-12T22:12:39.221Z;0;0;0;-0.99847;c;0002-07-21T00:00:00Z;sin comentario;1;25.353;12-12-2017 22:12;1
1767;99;FU2;Z;20171212_221357.972 ;FU2Z12-12-2017_22:13:52.409;1;2021-07-04 23:27:25.898 ;4Testing;2017-12-12T22:13:57.972Z;2017-12-12T22:13:57.532Z;0;0;0;-32216;c;0002-07-21T00:00:00Z;sin comentario;1;70.352;12-12-2017 22:14;1
1768;99;FU2;Z;20171212_221422.203 ;FU2Z12-12-2017_22:14:12.258;1;2021-07-04 23:27:25.898 ;4Testing;2017-12-12T22:14:22.203Z;2017-12-12T22:14:21.753Z;0;0;0;-19583;c;0002-07-21T00:00:00Z;sin comentario;1;33.436;12-12-2017 22:14;1
1769;99;FU2;Z;20171212_221937.547 ;FU2Z12-12-2017_22:18:54.463;1;2021-07-04 23:27:25.899 ;4Testing;2017-12-12T22:19:37.547Z;2017-12-12T22:18:54.121Z;0;0;0;-23181;c;0002-07-21T00:00:00Z;sin comentario;1;58.694;12-12-2017 22:19;1
1770;99;FU2;Z;20171212_222126.742 ;FU2Z12-12-2017_22:21:21.180;1;2021-07-04 23:27:25.900 ;4Testing;2017-12-12T22:21:26.742Z;2017-12-12T22:21:26.312Z;0;0;0;-64677;c;0002-07-21T00:00:00Z;sin comentario;1;27.139;12-12-2017 22:21;1
1771;99;FU2;Z;20171212_222404.462 ;FU2Z12-12-2017_22:23:58.897;1;2021-07-04 23:27:25.901 ;4Testing;2017-12-12T22:24:04.462Z;2017-12-12T22:24:04.072Z;0;0;0;-33506;c;0002-07-21T00:00:00Z;sin comentario;1;3.676;12-12-2017 22:24;1
1772;99;FU2;Z;20171212_222655.707 ;FU2Z12-12-2017_22:26:16.744;1;2021-07-04 23:27:25.901 ;4Testing;2017-12-12T22:26:55.707Z;2017-12-12T22:26:13.981Z;0;0;0;-99659;c;0002-07-21T00:00:00Z;sin comentario;1;63.448;12-12-2017 22:26;1
1773;99;FU2;Z;20171212_222820.162 ;FU2Z12-12-2017_22:28:16.681;1;2021-07-04 23:27:25.902 ;4Testing;2017-12-12T22:28:20.162Z;2017-12-12T22:28:53.017Z;0;0;0;0.54694;c;0002-07-21T00:00:00Z;sin comentario;1;38.647;12-12-2017 22:28;1
1774;99;FU2;Z;20171212_222853.482 ;FU2Z12-12-2017_22:28:47.911;1;2021-07-04 23:27:25.903 ;4Testing;2017-12-12T22:28:53.482Z;2017-12-12T22:28:53.022Z;0;0;0;-78691;c;0002-07-21T00:00:00Z;sin comentario;1;26.301;12-12-2017 22:29;1
1775;99;FU2;Z;20171212_222943.402 ;FU2Z12-12-2017_22:29:39.030;1;2021-07-04 23:27:25.904 ;4Testing;2017-12-12T22:29:43.402Z;2017-12-12T22:29:36.291Z;0;0;0;-0.67694;c;0002-07-21T00:00:00Z;sin comentario;1;115.564;12-12-2017 22:29;1
1776;99;FU2;Z;20171212_223048.322 ;FU2Z12-12-2017_22:30:43.429;1;2021-07-04 23:27:25.905 ;4Testing;2017-12-12T22:30:48.322Z;2017-12-12T22:30:48.532Z;0;0;0;-68907;c;0002-07-21T00:00:00Z;sin comentario;1;27.162;12-12-2017 22:30;1
1777;99;FRE;Z;20171212_223230.592 ;FREZ12-12-2017_22:32:25.597;1;2021-07-04 23:27:25.905 ;4Testing;2017-12-12T22:32:30.592Z;2017-12-12T22:32:31.972Z;0;0;0;139087;c;0002-07-21T00:00:00Z;sin comentario;1;41.449;12-12-2017 22:32;1
1778;99;SHG;Z;20171212_223230.592 ;SHGZ12-12-2017_22:32:25.686;1;2021-07-04 23:27:25.906 ;4Testing;2017-12-12T22:32:30.752Z;2017-12-12T22:32:31.982Z;0;0;0;113269;c;0002-07-21T00:00:00Z;sin comentario;1;34.986;12-12-2017 22:32;1
1779;99;FU2;Z;20171212_223400.032 ;FU2Z12-12-2017_22:33:54.455;1;2021-07-04 23:27:25.907 ;4Testing;2017-12-12T22:34:00.032Z;2017-12-12T22:33:53.991Z;0;0;0;-20642;c;0002-07-21T00:00:00Z;sin comentario;1;76.394;12-12-2017 22:34;1
1780;99;FU2;Z;20171212_223728.556 ;FU2Z12-12-2017_22:36:54.421;1;2021-07-04 23:27:25.908 ;4Testing;2017-12-12T22:37:28.556Z;2017-12-12T22:37:30.796Z;0;0;0;-69065;c;0002-07-21T00:00:00Z;sin comentario;1;28.949;12-12-2017 22:37;1
1781;99;FU2;Z;20171212_223757.872 ;FU2Z12-12-2017_22:37:52.410;1;2021-07-04 23:27:25.909 ;4Testing;2017-12-12T22:37:57.872Z;2017-12-12T22:37:49.661Z;0;0;0;-12874;c;0002-07-21T00:00:00Z;sin comentario;1;102.849;12-12-2017 22:38;1
1782;99;FU2;Z;20171212_223856.816 ;FU2Z12-12-2017_22:38:25.659;1;2021-07-04 23:27:25.910 ;4Testing;2017-12-12T22:38:56.816Z;2017-12-12T22:38:22.901Z;0;0;0;-16043;c;0002-07-21T00:00:00Z;sin comentario;1;78.602;12-12-2017 22:38;1
1783;99;FU2;Z;20171212_224013.393 ;FU2Z12-12-2017_22:40:03.347;1;2021-07-04 23:27:25.910 ;4Testing;2017-12-12T22:40:13.393Z;2017-12-12T22:40:57.519Z;0;0;0;-90685;c;0002-07-21T00:00:00Z;sin comentario;1;15.779;12-12-2017 22:40;1
1784;99;FU2;Z;20171212_224104.472 ;FU2Z12-12-2017_22:40:58.876;1;2021-07-04 23:27:25.911 ;4Testing;2017-12-12T22:41:04.472Z;2017-12-12T22:41:04.042Z;0;0;0;-49356;c;0002-07-21T00:00:00Z;sin comentario;1;40.187;12-12-2017 22:41;1
1785;99;FU2;Z;20171212_224258.004 ;FU2Z12-12-2017_22:42:43.504;1;2021-07-04 23:27:25.912 ;4Testing;2017-12-12T22:42:58.004Z;2017-12-12T22:42:57.574Z;0;0;0;-8297;c;0002-07-21T00:00:00Z;sin comentario;1;29.524;12-12-2017 22:42;1
1786;99;FU2;Z;20171212_224526.773 ;FU2Z12-12-2017_22:45:16.711;1;2021-07-04 23:27:25.913 ;4Testing;2017-12-12T22:45:26.773Z;2017-12-12T22:45:53.067Z;0;0;0;-204158;c;0002-07-21T00:00:00Z;sin comentario;1;40.757;12-12-2017 22:45;1
1787;99;FU2;Z;20171212_224625.633 ;FU2Z12-12-2017_22:46:12.270;1;2021-07-04 23:27:25.914 ;4Testing;2017-12-12T22:46:25.633Z;2017-12-12T22:46:26.224Z;0;0;0;-149868;c;0002-07-21T00:00:00Z;sin comentario;1;22.558;12-12-2017 22:46;1
1788;99;FU2;Z;20171212_224829.092 ;FU2Z12-12-2017_22:48:25.637;1;2021-07-04 23:27:25.915 ;4Testing;2017-12-12T22:48:29.092Z;2017-12-12T22:48:30.812Z;0;0;0;-25031;c;0002-07-21T00:00:00Z;sin comentario;1;32.474;12-12-2017 22:48;1
1789;99;FU2;Z;20171212_224829.092 ;FU2Z12-12-2017_22:47:43.248;1;2021-07-04 23:27:25.916 ;4Testing;2017-12-12T22:48:29.098Z;2017-12-12T22:47:57.254Z;0;0;0;-30799;c;0002-07-21T00:00:00Z;sin comentario;1;46.102;12-12-2017 22:48;1
1790;99;FU2;Z;20171212_224907.563 ;FU2Z12-12-2017_22:48:54.427;1;2021-07-04 23:27:25.916 ;4Testing;2017-12-12T22:49:07.563Z;2017-12-12T22:48:54.081Z;0;0;0;-122523;c;0002-07-21T00:00:00Z;sin comentario;1;68.224;12-12-2017 22:49;1
1791;99;FU2;Z;20171212_225004.473 ;FU2Z12-12-2017_22:49:54.506;1;2021-07-04 23:27:25.917 ;4Testing;2017-12-12T22:50:04.473Z;2017-12-12T22:50:04.043Z;0;0;0;-194267;c;0002-07-21T00:00:00Z;sin comentario;1;43.181;12-12-2017 22:50;1
1792;99;FU2;Z;20171212_225539.982 ;FU2Z12-12-2017_22:55:34.379;1;2021-07-04 23:27:25.918 ;4Testing;2017-12-12T22:55:39.982Z;2017-12-12T22:55:39.532Z;0;0;0;-27144;c;0002-07-21T00:00:00Z;sin comentario;1;53.149;12-12-2017 22:55;1
1793;99;FU2;Z;20171212_225539.982 ;FU2Z12-12-2017_22:54:54.420;1;2021-07-04 23:27:25.919 ;4Testing;2017-12-12T22:55:39.988Z;2017-12-12T22:55:39.578Z;0;0;0;-3687;c;0002-07-21T00:00:00Z;sin comentario;1;31.478;12-12-2017 22:55;1
1794;99;FU2;Z;20171212_225910.854 ;FU2Z12-12-2017_22:58:54.405;1;2021-07-04 23:27:25.920 ;4Testing;2017-12-12T22:59:10.854Z;2017-12-12T22:59:52.979Z;0;0;0;-0.13135;c;0002-07-21T00:00:00Z;sin comentario;1;12.407;12-12-2017 22:59;1
1795;99;FU2;Z;20171212_225958.004 ;FU2Z12-12-2017_22:59:43.474;1;2021-07-04 23:27:25.921 ;4Testing;2017-12-12T22:59:58.004Z;2017-12-12T22:59:57.604Z;0;0;0;-39661;c;0002-07-21T00:00:00Z;sin comentario;1;39.656;12-12-2017 23:00;1
1796;99;FU2;Z;20171212_230257.812 ;FU2Z12-12-2017_23:02:52.360;1;2021-07-04 23:27:25.921 ;4Testing;2017-12-12T23:02:57.812Z;2017-12-12T23:02:57.532Z;0;0;0;-20747;c;0002-07-21T00:00:00Z;sin comentario;1;36.543;12-12-2017 23:03;1
1797;99;FU2;Z;20171212_230400.013 ;FU2Z12-12-2017_23:03:47.919;1;2021-07-04 23:27:25.922 ;4Testing;2017-12-12T23:04:00.013Z;2017-12-12T23:03:59.673Z;0;0;0;-31184;c;0002-07-21T00:00:00Z;sin comentario;1;13.577;12-12-2017 23:04;1
1798;99;FU2;Z;20171212_230625.672 ;FU2Z12-12-2017_23:06:21.136;1;2021-07-04 23:27:25.923 ;4Testing;2017-12-12T23:06:25.672Z;2017-12-12T23:06:26.272Z;0;0;0;-36761;c;0002-07-21T00:00:00Z;sin comentario;1;24.232;12-12-2017 23:06;1
1799;99;FU2;Z;20171212_230625.672 ;FU2Z12-12-2017_23:05:54.397;1;2021-07-04 23:27:25.924 ;4Testing;2017-12-12T23:06:25.676Z;2017-12-12T23:06:26.286Z;0;0;0;-2762;c;0002-07-21T00:00:00Z;sin comentario;1;2.926;12-12-2017 23:06;1
1800;99;FU2;Z;20171212_230625.672 ;FU2Z12-12-2017_23:05:43.467;1;2021-07-04 23:27:25.925 ;4Testing;2017-12-12T23:06:25.677Z;2017-12-12T23:06:26.288Z;0;0;0;-55275;c;0002-07-21T00:00:00Z;sin comentario;1;24.232;12-12-2017 23:05;1
1802;99;SHG;Z;20171212_230637.752 ;SHGZ12-12-2017_23:06:35.246;1;2021-07-04 23:27:25.926 ;4Testing;2017-12-12T23:06:37.752Z;2017-12-12T23:06:40.522Z;0;0;0;-0.69629;c;0002-07-21T00:00:00Z;sin comentario;1;21.726;12-12-2017 23:06;1
1803;99;FU2;Z;20171212_230752.802 ;FU2Z12-12-2017_23:07:47.934;1;2021-07-04 23:27:25.927 ;4Testing;2017-12-12T23:07:52.802Z;2017-12-12T23:07:53.022Z;0;0;0;-8544;c;0002-07-21T00:00:00Z;sin comentario;1;27.481;12-12-2017 23:07;1
1804;99;FU2;Z;20171212_230854.153 ;FU2Z12-12-2017_23:08:43.453;1;2021-07-04 23:27:25.928 ;4Testing;2017-12-12T23:08:54.153Z;2017-12-12T23:08:57.604Z;0;0;0;-59692;c;0002-07-21T00:00:00Z;sin comentario;1;47.092;12-12-2017 23:09;1
1805;99;FU2;Z;20171212_230854.153 ;FU2Z12-12-2017_23:08:16.694;1;2021-07-04 23:27:25.929 ;4Testing;2017-12-12T23:08:54.227Z;2017-12-12T23:08:57.597Z;0;0;0;3927;c;0002-07-21T00:00:00Z;sin comentario;1;2.198;12-12-2017 23:08;1
1806;99;FU2;Z;20171212_231004.498 ;FU2Z12-12-2017_23:09:16.703;1;2021-07-04 23:27:25.929 ;4Testing;2017-12-12T23:10:04.498Z;2017-12-12T23:09:26.373Z;0;0;0;-28878;c;0002-07-21T00:00:00Z;sin comentario;1;17.272;12-12-2017 23:09;1
